5.198043584823608398e-02,1.072132512927055359e-01,-6.923588365316390991e-02,4.521081596612930298e-02,1.367395520210266113e-01,-4.007551074028015137e-02,-2.765728533267974854e-01,3.457069769501686096e-02,-2.299673296511173248e-02,-2.529566884040832520e-01,1.163813546299934387e-01,-9.788657724857330322e-02,-6.695114076137542725e-03,7.738982886075973511e-02,6.612630933523178101e-02,9.822053462266921997e-02,-4.297214373946189880e-02,1.308297514915466309e-01,-7.580772042274475098e-02,-5.168715119361877441e-02,5.943042412400245667e-02,-1.257583498954772949e-01,-1.219337433576583862e-01,3.428304940462112427e-02,2.398703712970018387e-03,-3.578110784292221069e-02,7.521561533212661743e-02,-1.364600211381912231e-01,1.994409412145614624e-02,-9.210555255413055420e-02,9.518772363662719727e-02,-1.980301439762115479e-01,7.682649046182632446e-02,1.044742837548255920e-01,-1.846147179603576660e-01,-1.572440415620803833e-01,1.169205233454704285e-01,-3.391623869538307190e-02,2.642619013786315918e-01,-1.525795757770538330e-01,-7.828745245933532715e-02,-1.046367436647415161e-01,-5.885197315365076065e-03,-4.361969605088233948e-02,-6.751073058694601059e-03,8.829101920127868652e-02,1.808800920844078064e-02,-4.310279339551925659e-02,1.011673659086227417e-01,-5.415995046496391296e-02,2.098857611417770386e-02,-9.904193878173828125e-02,-7.614658772945404053e-02,-1.561877429485321045e-01,4.320920258760452271e-02,-1.070811972022056580e-01,-4.319934919476509094e-02,-1.114151403307914734e-01,-2.978785708546638489e-02,-7.631323486566543579e-02,1.256813704967498779e-01,1.218933761119842529e-01,6.817632168531417847e-02,1.269818693399429321e-01
-2.196590453386306763e-01,7.383895665407180786e-02,2.174493521451950073e-01,1.313482373952865601e-01,-1.835080534219741821e-01,-1.894715130329132080e-01,-6.003415212035179138e-02,-5.680269561707973480e-03,1.553055346012115479e-01,-6.777945905923843384e-02,-9.080506116151809692e-02,-5.477427318692207336e-02,1.049497723579406738e-01,-1.046106591820716858e-02,-5.658969655632972717e-02,3.887127339839935303e-02,-1.842393353581428528e-02,2.159935683012008667e-01,-1.285706926137208939e-02,1.285638064146041870e-01,-3.488499671220779419e-03,1.027307845652103424e-02,-1.347706466913223267e-01,-1.682590246200561523e-01,7.492530345916748047e-02,5.670735985040664673e-02,-6.281881034374237061e-02,-4.534944146871566772e-02,1.055475771427154541e-01,1.517781913280487061e-01,-6.231864914298057556e-02,-6.318182498216629028e-02,1.054365634918212891e-01,5.035882815718650818e-02,8.693318068981170654e-02,8.586909621953964233e-02,7.935203611850738525e-02,2.112348228693008423e-01,-2.145759761333465576e-02,9.490402787923812866e-02,-1.336635649204254150e-01,5.857770517468452454e-02,-1.620880067348480225e-01,1.234323605895042419e-01,-1.430754214525222778e-01,-1.010750327259302139e-02,-3.144038468599319458e-02,-7.792394608259201050e-02,-4.320555552840232849e-02,-7.495192438364028931e-02,1.010631695389747620e-01,-3.578434512019157410e-02,-3.321142867207527161e-02,1.995846442878246307e-02,4.704254120588302612e-02,1.761809438467025757e-01,9.846831858158111572e-02,-2.861249744892120361e-01,-9.162975847721099854e-02,-4.403167963027954102e-02,-1.099696010351181030e-01,6.195931136608123779e-02,1.358112394809722900e-01,7.016914896667003632e-03
-1.625399664044380188e-02,4.003077745437622070e-02,-1.069958359003067017e-01,-1.381871849298477173e-01,-1.863392144441604614e-01,-9.484471380710601807e-02,1.409986615180969238e-01,7.328166067600250244e-02,3.192044496536254883e-01,8.474422991275787354e-02,7.619840558618307114e-03,-1.130902320146560669e-01,-1.031592935323715210e-01,3.198501467704772949e-02,-6.702486425638198853e-02,-2.033666968345642090e-01,-6.171010434627532959e-02,-1.423546224832534790e-01,-1.776367723941802979e-01,9.760403074324131012e-03,7.056917995214462280e-02,4.626496881246566772e-02,7.166505604982376099e-02,-1.330515146255493164e-01,-2.228643745183944702e-02,-2.879703044891357422e-02,4.467409104108810425e-02,1.072125062346458435e-01,-3.979820013046264648e-02,-6.707699596881866455e-02,3.822870552539825439e-02,-1.170391440391540527e-01,-9.095699526369571686e-03,-1.817070990800857544e-01,-6.767223775386810303e-02,9.520936146145686507e-05,-6.951174885034561157e-02,8.266067504882812500e-02,8.505327254533767700e-02,-1.925882697105407715e-01,8.236711472272872925e-02,-2.834763005375862122e-02,6.974056828767061234e-03,-3.740816563367843628e-02,-1.090944111347198486e-01,6.291890889406204224e-02,-2.467425912618637085e-01,3.674437999725341797e-01,-1.331910341978073120e-01,3.009017929434776306e-02,1.798563152551651001e-01,2.404762804508209229e-02,-1.656157970428466797e-01,-1.639436632394790649e-01,-6.885260343551635742e-03,-1.530672311782836914e-01,-8.048027753829956055e-02,-5.267002061009407043e-02,-2.353154569864273071e-01,2.040351778268814087e-01,4.819745570421218872e-02,6.679362803697586060e-02,1.257063448429107666e-01,-1.645400822162628174e-01
7.082005590200424194e-02,7.438211888074874878e-02,8.997235447168350220e-02,-2.782049775123596191e-01,-1.652376167476177216e-02,-1.197281405329704285e-01,1.110897492617368698e-02,2.880346179008483887e-01,9.574662894010543823e-02,-1.066621020436286926e-01,-1.038434565998613834e-03,6.833615899085998535e-02,2.513726055622100830e-02,-3.889220952987670898e-02,-1.392413973808288574e-01,-1.166239976882934570e-01,1.204669699072837830e-01,-1.917461752891540527e-01,-3.035704232752323151e-02,2.583916783332824707e-01,-2.992895990610122681e-02,3.109341114759445190e-02,-8.285880088806152344e-02,-1.023708879947662354e-01,-7.513100653886795044e-02,-1.002124324440956116e-01,-3.382569849491119385e-01,2.763367891311645508e-01,-1.374557316303253174e-01,2.037249952554702759e-01,9.885491430759429932e-02,-1.815072745084762573e-01,1.354778558015823364e-01,-2.598216533660888672e-01,2.211192697286605835e-01,2.394044548273086548e-01,-1.710109710693359375e-01,-6.397979706525802612e-02,1.028816774487495422e-02,5.042923241853713989e-02,-1.013279780745506287e-01,3.554745391011238098e-02,-4.540963470935821533e-02,-1.658710837364196777e-01,-1.990266740322113037e-01,-3.267357870936393738e-02,-1.872388124465942383e-01,-8.036258071660995483e-02,1.668666005134582520e-01,1.409125514328479767e-02,-1.054764539003372192e-01,-1.202638447284698486e-01,-1.163758859038352966e-01,-3.101923763751983643e-01,1.422104425728321075e-02,-4.029833897948265076e-02,2.261168807744979858e-01,1.638086885213851929e-01,2.134863734245300293e-01,-5.258655291981995106e-04,-3.651830554008483887e-01,-1.057500205934047699e-02,1.684391126036643982e-02,-4.868812859058380127e-02
-4.989518225193023682e-02,-1.641961187124252319e-02,-2.734070271253585815e-02,-5.955938622355461121e-02,-1.505896728485822678e-02,-1.267763525247573853e-01,-1.359073966741561890e-01,7.748098671436309814e-02,-9.338232129812240601e-02,1.308647543191909790e-01,2.400883845984935760e-02,8.999583311378955841e-03,6.219853460788726807e-02,2.785675823688507080e-01,-9.576454758644104004e-03,4.641576204448938370e-03,1.530440896749496460e-02,7.127077877521514893e-02,-3.467640653252601624e-02,2.433255463838577271e-01,2.518797665834426880e-02,-1.379976887255907059e-02,-4.694224894046783447e-02,-1.035824790596961975e-01,-1.400185842067003250e-02,4.597626999020576477e-02,2.174146100878715515e-02,3.109506666660308838e-01,1.635190695524215698e-01,1.301273107528686523e-01,-6.413952447474002838e-03,5.890642106533050537e-02,1.556889116764068604e-01,-1.448038127273321152e-02,2.203484624624252319e-01,2.034178748726844788e-02,8.680625259876251221e-02,4.080699384212493896e-02,1.868781149387359619e-01,-1.640104353427886963e-01,-2.201915085315704346e-01,-2.667105197906494141e-02,1.289148479700088501e-01,1.188962981104850769e-01,-1.151273995637893677e-01,5.531724169850349426e-02,4.573762789368629456e-02,-9.206027723848819733e-03,2.265426367521286011e-01,-5.589117482304573059e-02,-8.297760039567947388e-02,1.966198682785034180e-01,8.579643815755844116e-02,8.187390863895416260e-02,7.198507338762283325e-02,-2.865284681320190430e-02,-1.075181290507316589e-01,6.736581027507781982e-02,3.505027666687965393e-02,1.326820552349090576e-01,-8.433006703853607178e-02,7.129538059234619141e-02,2.591308355331420898e-01,8.638598024845123291e-02
1.403304636478424072e-01,-1.109993234276771545e-01,-1.719006747007369995e-01,-8.284156024456024170e-02,1.179671213030815125e-01,-3.190725296735763550e-02,-2.692406773567199707e-01,-8.678057789802551270e-02,-1.256348751485347748e-02,6.720624864101409912e-02,-1.757958382368087769e-01,-6.430505216121673584e-02,-1.065316516906023026e-02,-3.480730112642049789e-03,-3.329700231552124023e-02,-2.760727517306804657e-02,-8.951034396886825562e-02,-1.648306995630264282e-01,6.774071604013442993e-02,1.894528120756149292e-01,9.450466930866241455e-02,-1.029308065772056580e-01,-1.382714509963989258e-01,7.807904481887817383e-02,-2.103947997093200684e-01,7.733727246522903442e-02,2.456208225339651108e-03,-6.184042245149612427e-02,-1.173889264464378357e-01,-3.257451951503753662e-02,7.247320562601089478e-02,-2.049989812076091766e-02,1.999248564243316650e-01,-2.288088053464889526e-01,4.223778098821640015e-02,-9.886343777179718018e-02,-1.524939835071563721e-01,-1.476995050907135010e-01,5.122868344187736511e-02,4.453137516975402832e-02,1.586017012596130371e-02,2.267884276807308197e-02,-9.771607816219329834e-02,2.664691209793090820e-01,2.642942070960998535e-01,-7.537709176540374756e-02,-1.501512676477432251e-01,-2.233031839132308960e-01,5.925222486257553101e-02,6.531952321529388428e-02,1.428852826356887817e-01,-7.627226412296295166e-02,3.425597026944160461e-02,2.314265817403793335e-01,-1.377272307872772217e-01,5.693820863962173462e-02,-5.717021971940994263e-02,9.843182563781738281e-02,6.843189150094985962e-02,1.533760130405426025e-01,-4.491786658763885498e-02,1.195510732941329479e-03,-1.344785839319229126e-01,-6.601551920175552368e-02
2.109066843986511230e-01,-9.148088842630386353e-02,-5.337026715278625488e-02,-1.802543699741363525e-01,-1.601650416851043701e-01,8.089487999677658081e-02,2.510397881269454956e-02,2.052997425198554993e-02,2.162647545337677002e-01,1.258290410041809082e-01,-1.253555864095687866e-01,-1.251593679189682007e-01,-1.792190968990325928e-01,9.928184747695922852e-02,-6.356557458639144897e-02,-1.616095006465911865e-01,-4.570167884230613708e-02,1.645248942077159882e-02,-1.044261604547500610e-01,5.635522678494453430e-02,1.038838773965835571e-01,-1.275358796119689941e-01,1.524193491786718369e-02,-8.686953037977218628e-02,-9.553015232086181641e-02,5.529511719942092896e-02,5.429480224847793579e-02,-2.345540933310985565e-02,-6.124418601393699646e-02,-3.152627265080809593e-03,5.664778128266334534e-02,-7.161238044500350952e-02,-2.385019510984420776e-02,-9.298402070999145508e-02,3.858406841754913330e-02,-7.858554273843765259e-02,-1.334595829248428345e-01,2.010970562696456909e-02,1.008966378867626190e-02,-3.964000940322875977e-02,-1.056767161935567856e-02,-7.989040762186050415e-02,9.290598332881927490e-02,-1.191063150763511658e-01,6.057790294289588928e-02,4.492143541574478149e-02,-2.880695089697837830e-02,3.405106961727142334e-01,-1.483567804098129272e-01,-8.546627312898635864e-02,2.124979346990585327e-01,2.242153324186801910e-02,2.593966573476791382e-02,-8.280351758003234863e-02,5.026101320981979370e-02,-6.618659943342208862e-02,-2.024289034307003021e-02,-1.504010707139968872e-01,-2.768763341009616852e-02,7.969852536916732788e-02,6.270979344844818115e-02,7.895430922508239746e-02,8.723127096891403198e-02,-2.663160860538482666e-02
8.702930063009262085e-02,2.172939628362655640e-01,1.061539724469184875e-02,-2.355088666081428528e-02,1.744021102786064148e-02,-3.511694725602865219e-03,3.598262742161750793e-02,1.685703694820404053e-01,-6.636467576026916504e-02,-1.578403562307357788e-01,8.279351890087127686e-02,5.579512566328048706e-02,8.357460610568523407e-04,-1.882728375494480133e-02,-2.856617867946624756e-01,1.080029159784317017e-01,7.449276745319366455e-02,-6.966577470302581787e-02,1.985749155282974243e-01,1.616043597459793091e-01,-6.220496818423271179e-02,9.169012308120727539e-03,-2.866355935111641884e-03,5.019704997539520264e-02,-7.072851061820983887e-02,-7.011856138706207275e-02,-9.556085569784045219e-04,-7.368936389684677124e-02,4.165944084525108337e-02,1.818672381341457367e-02,-5.678889900445938110e-02,6.793739646673202515e-02,7.218793779611587524e-02,1.968653053045272827e-01,-2.108610570430755615e-01,1.227403208613395691e-01,-2.347366213798522949e-01,-1.896894723176956177e-01,5.031656846404075623e-02,9.234783053398132324e-02,-1.401437073945999146e-01,7.006759941577911377e-02,-5.897681042551994324e-02,-1.677935719490051270e-01,-5.223749205470085144e-02,2.108025923371315002e-02,1.185757443308830261e-01,1.835545711219310760e-02,4.589135572314262390e-02,-4.927822388708591461e-03,4.335099086165428162e-02,1.617755740880966187e-01,1.421100497245788574e-01,-2.072085998952388763e-02,7.084316760301589966e-02,6.774682085961103439e-03,1.485874056816101074e-01,-1.173810213804244995e-01,4.705243557691574097e-02,-9.616458415985107422e-02,-1.068952083587646484e-01,1.148075535893440247e-01,-5.536270886659622192e-02,-2.043950930237770081e-02
-1.289026737213134766e-01,-3.180168569087982178e-02,7.258008420467376709e-02,2.027207054197788239e-02,-2.127355188131332397e-01,8.429494500160217285e-02,-6.941432505846023560e-02,-4.267594590783119202e-02,1.669427603483200073e-01,-1.177109479904174805e-01,-2.339275181293487549e-02,1.502376049757003784e-01,-1.072758436203002930e-01,-1.705216169357299805e-01,6.143478676676750183e-02,-2.713176310062408447e-01,-5.315862968564033508e-02,2.277816832065582275e-01,1.904348134994506836e-01,-8.328343182802200317e-02,1.926493942737579346e-01,1.103575527667999268e-01,1.201365292072296143e-01,-9.482879191637039185e-02,3.684803470969200134e-02,1.272651851177215576e-01,-8.062739670276641846e-02,1.978234387934207916e-02,4.757667332887649536e-02,2.295248359441757202e-01,-6.640855967998504639e-02,-9.370246529579162598e-02,2.133847475051879883e-01,-6.093956902623176575e-02,1.292354613542556763e-01,-7.006131112575531006e-02,-5.142096802592277527e-02,1.066053807735443115e-01,-3.397965058684349060e-02,-6.375969201326370239e-02,4.705402534455060959e-03,-1.860634833574295044e-01,-2.221437394618988037e-01,-9.176333434879779816e-03,2.022914290428161621e-01,-3.025352396070957184e-02,2.200901508331298828e-02,6.025374308228492737e-02,-1.997854858636856079e-01,-1.425557732582092285e-01,-1.249517276883125305e-01,-1.191329583525657654e-01,-1.886391043663024902e-01,4.446517303586006165e-02,-6.652968376874923706e-02,1.029051616787910461e-01,1.518463790416717529e-01,-5.503919720649719238e-02,-8.978089690208435059e-02,1.925106048583984375e-01,-5.886961892247200012e-02,1.297888457775115967e-01,1.156890839338302612e-01,1.495158486068248749e-02
1.034649536013603210e-01,-8.754014968872070312e-02,-2.754297293722629547e-02,-1.662684231996536255e-01,-3.040522895753383636e-02,-1.696613500826060772e-03,-1.610208302736282349e-01,-2.589552700519561768e-01,8.567415922880172729e-02,-8.258975297212600708e-02,4.674160853028297424e-02,-1.510624587535858154e-01,7.906460762023925781e-02,1.581756770610809326e-01,-6.110455095767974854e-02,-1.186895966529846191e-01,3.631885349750518799e-02,3.681503608822822571e-02,4.432836920022964478e-02,1.313669085502624512e-01,1.814270466566085815e-01,-1.622548252344131470e-01,-5.379645898938179016e-02,1.402125805616378784e-01,2.967838943004608154e-01,-3.366135954856872559e-01,-7.792620360851287842e-02,7.183123379945755005e-02,-9.093767404556274414e-02,4.178366810083389282e-02,1.157094016671180725e-01,1.133045852184295654e-01,8.458551764488220215e-02,4.493320360779762268e-02,-2.105577290058135986e-01,2.592386901378631592e-01,2.629033923149108887e-01,-1.868231892585754395e-01,-1.570675373077392578e-01,2.046211063861846924e-01,1.167316734790802002e-01,-8.507428318262100220e-02,-1.606165170669555664e-01,1.721134632825851440e-01,-7.121925801038742065e-02,1.845812350511550903e-01,-2.218983136117458344e-02,3.460384905338287354e-02,-1.883528754115104675e-02,2.045896351337432861e-01,-1.196396201848983765e-01,-2.203997373580932617e-01,1.062784940004348755e-01,-2.622699737548828125e-01,3.365191514603793621e-04,7.409755885601043701e-02,-2.531658411026000977e-01,-9.907619096338748932e-03,-1.135663092136383057e-01,-3.954393267631530762e-01,3.588160127401351929e-02,-4.870072007179260254e-02,1.328644715249538422e-02,3.834997862577438354e-02
