1.736257225275039673e-02,3.069161809980869293e-02,8.194266259670257568e-02,-3.329290542751550674e-03,5.299411341547966003e-02,-2.173116430640220642e-02,-6.821575015783309937e-02,2.314762398600578308e-02,-1.227689441293478012e-02,-4.526486247777938843e-02,1.528133172541856766e-02,2.153160050511360168e-02,3.643677383661270142e-02,-1.614327193237841129e-03,1.309487596154212952e-02,1.342013292014598846e-02,-2.258249558508396149e-02,5.691689997911453247e-02,4.646173678338527679e-03,4.899343103170394897e-02,-8.239558339118957520e-02,-1.772706210613250732e-02,-4.619692917913198471e-03,-3.444078192114830017e-02,5.847881548106670380e-03,2.558030560612678528e-02,3.541659191250801086e-02,4.331141710281372070e-02,-2.560379216447472572e-03,-1.114745903760194778e-02,-1.729530841112136841e-02,1.408832706511020660e-02,2.709974162280559540e-02,4.907478112727403641e-03,-5.547822453081607819e-03,-7.270240038633346558e-02,-1.627553999423980713e-02,-1.434256229549646378e-02,-2.126705087721347809e-02,3.768637543544173241e-04,-2.719026431441307068e-02,-3.065219335258007050e-02,1.597871817648410797e-02,2.656439691781997681e-02,-3.232923522591590881e-02,-2.055328898131847382e-02,-3.273348137736320496e-02,7.980768382549285889e-02,4.260240122675895691e-02,-3.195208311080932617e-02,-4.692163318395614624e-03,3.695823252201080322e-02,-1.646118797361850739e-02,-6.354013085365295410e-02,7.635680958628654480e-04,-2.979202196002006531e-02,-6.580729782581329346e-02,-1.888238266110420227e-02,5.317583307623863220e-02,9.215623885393142700e-02,-9.113706648349761963e-03,-8.421041071414947510e-02,-6.195154413580894470e-02,-2.912256307899951935e-02,4.925179854035377502e-02,-7.714307308197021484e-02,2.122559398412704468e-02,7.785401307046413422e-03,4.870780743658542633e-03,8.142591454088687897e-03,2.012538025155663490e-03,3.712706267833709717e-02,-3.688766434788703918e-02,5.070940591394901276e-03,-5.937617644667625427e-02,3.621831908822059631e-02,-1.304910331964492798e-02,6.592886894941329956e-02,3.056154027581214905e-02,2.249751053750514984e-02,7.186372578144073486e-02,-1.613370887935161591e-02,-3.106608055531978607e-02,-7.284506224095821381e-03,5.847603827714920044e-02,-1.900323666632175446e-02,-5.633314605802297592e-03,-4.375226050615310669e-02,-2.825945429503917694e-02,2.503972873091697693e-02,-6.337069720029830933e-02,2.441933564841747284e-02,6.305103749036788940e-02,-7.783644367009401321e-03,-2.323677763342857361e-02,3.221150115132331848e-02,-4.458637908101081848e-03,1.339456718415021896e-02,1.783838495612144470e-02,-4.895704239606857300e-02,-9.562154859304428101e-02,-3.822340071201324463e-02,-3.117308206856250763e-02,5.661424994468688965e-02,3.654867783188819885e-02,1.349909324198961258e-02,1.694485917687416077e-02,-4.951182380318641663e-02,-2.975626615807414055e-03,-3.277316316962242126e-02,9.042428806424140930e-03,-1.634920574724674225e-02,-6.808256357908248901e-02,9.984580101445317268e-04,-1.914611458778381348e-02,4.862006008625030518e-02,-4.935012385249137878e-02,4.153219517320394516e-03,2.887957356870174408e-02,2.756936661899089813e-02,-2.809488214552402496e-02,4.032097756862640381e-03,-7.102519273757934570e-02,-1.328732818365097046e-03,4.835319519042968750e-02,5.864456295967102051e-02,3.290168195962905884e-02,1.058306661434471607e-03,1.751223765313625336e-02,-4.668122623115777969e-03,2.415000461041927338e-02,-1.611977070569992065e-02,-5.181100219488143921e-02,1.585017307661473751e-03,-2.101570367813110352e-02,4.098062217235565186e-02,-7.816173136234283447e-03,-4.697875678539276123e-02,-2.572075836360454559e-02,9.699679911136627197e-03,-1.311238016933202744e-02,2.314523048698902130e-02,-8.482394739985466003e-03,6.292451918125152588e-02,-5.671274848282337189e-04,3.095522709190845490e-02,-7.650223560631275177e-03,1.645847596228122711e-02,-2.378707937896251678e-02,-7.663054857403039932e-03,6.044966354966163635e-02,-7.656647264957427979e-02,-1.645252481102943420e-02,1.110589411109685898e-02,8.916221559047698975e-03,-6.027553603053092957e-02,-3.803657018579542637e-04,-1.936619752086699009e-03,1.135021448135375977e-02,1.794829033315181732e-02,7.613453269004821777e-02,4.417224228382110596e-02,3.965201228857040405e-02,4.132042452692985535e-02,4.214668646454811096e-02,8.995968103408813477e-02,-3.041397407650947571e-02,3.018204867839813232e-02,-1.864500530064105988e-02,-1.746802963316440582e-02,7.526709884405136108e-02,8.344706147909164429e-02,2.531349286437034607e-02,6.340971682220697403e-03,-3.045353805646300316e-04,-2.197297662496566772e-02,2.903823554515838623e-02,2.571808733046054840e-02,1.819083467125892639e-02,5.431430786848068237e-02,-2.710084198042750359e-03,8.271917700767517090e-02,-7.348705828189849854e-02,-4.771850258111953735e-02,2.209432423114776611e-02,8.716183155775070190e-02,3.606275841593742371e-02,-3.982681408524513245e-02,1.761171035468578339e-02,-5.010147020220756531e-02,5.281718075275421143e-02,-2.568483538925647736e-02,5.999456159770488739e-03,3.065698547288775444e-03,-1.104277838021516800e-02,-2.467410638928413391e-02,4.574527218937873840e-02,2.075303113088011742e-03,-3.450256958603858948e-02,2.884320216253399849e-03,-3.491200134158134460e-02,9.083943814039230347e-02,1.708687841892242432e-02,-2.988504245877265930e-02,-8.955093100666999817e-03,1.340954843908548355e-02,5.370586179196834564e-03,-7.614213973283767700e-02,-6.315837800502777100e-02,1.587518118321895599e-02,3.378517925739288330e-02,6.524922698736190796e-02,-2.658875845372676849e-02,2.652086876332759857e-02,7.374176755547523499e-03,-8.631935715675354004e-02,-3.097248263657093048e-02,-3.250850364565849304e-02,-1.494073029607534409e-02,7.073701173067092896e-02,-7.291581714525818825e-04,-4.577615484595298767e-02,-2.699255943298339844e-02,8.673029392957687378e-02,-2.353956690058112144e-03,-4.013811051845550537e-02,-8.099824190139770508e-02,1.633467152714729309e-02,-3.269881755113601685e-02,2.397762984037399292e-02,-4.254197329282760620e-02,-5.590056534856557846e-03,-1.103024650365114212e-02,1.807584427297115326e-02,-7.652594242244958878e-03,6.011354736983776093e-03,-7.276712357997894287e-02,-3.052071481943130493e-02,3.682818030938506126e-03,-6.666300445795059204e-02,7.554987445473670959e-03,-3.508253768086433411e-02,2.418319508433341980e-02,4.761935397982597351e-02,2.441922202706336975e-02,-2.341886050999164581e-02,3.165982291102409363e-02,-1.104191038757562637e-02,3.929767757654190063e-02,-2.180082909762859344e-02,-4.905141517519950867e-02,-8.346652612090110779e-03,5.025481432676315308e-02,2.722027711570262909e-02,8.868170529603958130e-02,-3.683239594101905823e-02,-4.998794198036193848e-02,-2.387712476775050163e-03,1.226094365119934082e-02,5.129086598753929138e-02,-3.453829139471054077e-02,7.991157472133636475e-02,-7.559444755315780640e-02,1.644068956375122070e-02,-4.674124345183372498e-02,7.315180450677871704e-02,1.068191137164831161e-02,4.003268852829933167e-02,1.361296512186527252e-02,-1.867242343723773956e-02,-1.194779947400093079e-02,-1.305248029530048370e-02,-6.266769487410783768e-03,6.072252988815307617e-02,7.097765337675809860e-03,-4.576496407389640808e-02,-3.177666291594505310e-02,-7.886512577533721924e-02,3.555953130125999451e-02,1.199142541736364365e-02,3.467136621475219727e-02,4.445255175232887268e-02,4.640500247478485107e-02,-5.234198272228240967e-02,2.329144254326820374e-02,6.434037536382675171e-02,2.277116104960441589e-02,1.348695624619722366e-02,-2.119217254221439362e-02,2.941216807812452316e-03,-3.589251777157187462e-03,-2.164207957684993744e-02,-2.037562429904937744e-02,-5.551372095942497253e-02,-6.389201432466506958e-02,5.800938978791236877e-02,2.098261378705501556e-02,4.820844158530235291e-02,-1.805012673139572144e-02,-1.610237546265125275e-02,-1.364812627434730530e-02,2.188063226640224457e-02,1.343079097568988800e-02,5.820085480809211731e-02,-2.110742498189210892e-03,2.024650387465953827e-02,-2.770205400884151459e-02,-3.769749775528907776e-02,1.113243997097015381e-01,3.975697979331016541e-02,3.382921218872070312e-02,-2.850130014121532440e-02,1.512050349265336990e-02,-1.878855749964714050e-02,-3.434678539633750916e-02,-6.734384596347808838e-02,1.892692781984806061e-02,4.618619382381439209e-02,-4.836564511060714722e-02,-3.041958808898925781e-02,-9.322745027020573616e-04,3.690242767333984375e-02,-1.340028177946805954e-02,3.961647674441337585e-02,2.416273206472396851e-02,2.066250145435333252e-02,5.762454587966203690e-03,3.027487546205520630e-02,-6.400761753320693970e-02,-3.910122811794281006e-02,2.037558704614639282e-02,4.683795943856239319e-02,4.344117268919944763e-02,-6.010324507951736450e-02,4.953208938241004944e-02,7.685778662562370300e-03,7.325415033847093582e-03,2.285994403064250946e-02,3.500056685879826546e-03,-2.562040835618972778e-02,2.018602192401885986e-02,1.091194245964288712e-02,5.300834774971008301e-02,-1.526846364140510559e-02,-3.394661843776702881e-02,-2.281356975436210632e-02,-4.923594370484352112e-02,-1.398901268839836121e-02,-5.609549209475517273e-02,1.490552723407745361e-02,3.901480138301849365e-02,1.633892208337783813e-02,-3.726977482438087463e-02,-4.180221818387508392e-03,-4.241013154387474060e-02,-1.435298658907413483e-02,-1.810695230960845947e-02,-6.195117160677909851e-02,-7.962088100612163544e-03,6.831997632980346680e-02,-1.795515604317188263e-02,1.812376268208026886e-02,-5.605128128081560135e-03,1.464525819756090641e-03,3.688074275851249695e-02,-4.503352940082550049e-02,-3.604027628898620605e-02,4.760176409035921097e-03,-2.576480153948068619e-03,-5.098424851894378662e-02,2.260497398674488068e-02,-8.366429246962070465e-03,-2.908360026776790619e-02,2.000369131565093994e-02,7.235175464302301407e-03,-8.738406933844089508e-03,-3.935841470956802368e-02,-1.727191545069217682e-02,1.125840097665786743e-02,-5.360634997487068176e-02,1.891451189294457436e-03,1.695265248417854309e-02,4.710265994071960449e-02,-4.889797419309616089e-02,7.673675660043954849e-03,-7.803163956850767136e-03,3.079190477728843689e-02,-4.038731381297111511e-02,-1.834159530699253082e-02,3.716413304209709167e-02,3.858331358060240746e-03,6.636797636747360229e-02,2.001969702541828156e-02,2.526685781776905060e-02,3.601052239537239075e-02,-1.847573183476924896e-02,-4.596445336937904358e-02,2.901277970522642136e-03,-7.892074435949325562e-02,-4.438265785574913025e-02,-1.208473369479179382e-02,-8.532619103789329529e-03,8.669710159301757812e-02,-4.300001636147499084e-02,7.463986054062843323e-03,2.231404557824134827e-02,3.874446032568812370e-03,2.972614578902721405e-02,2.765309996902942657e-02,2.220690809190273285e-02,3.342511504888534546e-02,-4.991769045591354370e-02,-2.894604019820690155e-02,2.228809148073196411e-02,7.950496859848499298e-03,-1.155991572886705399e-03,1.681156642735004425e-02,-3.202738985419273376e-02,-4.566222801804542542e-02,-3.948881849646568298e-02,-1.293086167424917221e-02,1.427101530134677887e-02,4.515265300869941711e-02,5.586259067058563232e-02,6.168423593044281006e-02,8.194703841581940651e-04,-2.897348068654537201e-02,1.117641013115644455e-02,-2.725066803395748138e-02,-1.300809066742658615e-02,5.382382310926914215e-03,6.820371001958847046e-02,-4.257303848862648010e-02,-5.601941794157028198e-02,-3.197283297777175903e-02,7.240021601319313049e-03,-2.063476247712969780e-03,-4.362767189741134644e-02,7.619211077690124512e-02,1.430879160761833191e-02,-6.216079741716384888e-02,-1.259501371532678604e-02,-3.263963386416435242e-02,2.831424959003925323e-02,9.585168212652206421e-03,-3.188601881265640259e-02,-7.286037318408489227e-03,-4.456033930182456970e-02,-7.281374931335449219e-02,7.783383131027221680e-02,-3.736055642366409302e-02,-1.738193817436695099e-02,-2.822014875710010529e-02,3.849564120173454285e-02,5.689370259642601013e-02,-5.774489045143127441e-02,-1.820686832070350647e-02,-2.161292731761932373e-02,-4.193447530269622803e-02,-7.241662591695785522e-02,3.126457706093788147e-02,-5.520704016089439392e-02,-2.720079384744167328e-02,-1.732767745852470398e-02,1.449003815650939941e-02,4.910323023796081543e-02,4.977751150727272034e-02,-1.061976421624422073e-02,-1.187031064182519913e-02,8.061337471008300781e-02,-8.457524329423904419e-02,1.914114505052566528e-02,-7.129719015210866928e-04,2.581506595015525818e-02,-6.666292250156402588e-02,7.900860160589218140e-02,-8.425706997513771057e-03,-1.515376381576061249e-02,-6.178730633109807968e-03,-3.035219199955463409e-02,2.282747998833656311e-02,-5.415181443095207214e-02,3.072418272495269775e-02,-2.464344166219234467e-02,1.169219017028808594e-01,4.124832525849342346e-02,-2.508770115673542023e-02,3.716678917407989502e-02,6.454549264162778854e-03,-9.021738916635513306e-02,5.313015729188919067e-02,-4.297611117362976074e-02,1.393921487033367157e-02,-4.640643671154975891e-02,-6.142766680568456650e-03,-2.394790761172771454e-02,1.198754832148551941e-02,-2.731876820325851440e-02,5.291515029966831207e-03,2.152577973902225494e-02,-4.536588862538337708e-02,-5.005975067615509033e-02,-1.580823957920074463e-02,2.899480611085891724e-02,3.535041213035583496e-02,-8.598563261330127716e-03,1.410099118947982788e-02,-1.549334917217493057e-02,-5.250710062682628632e-03,3.864465653896331787e-02,8.154645562171936035e-03,-3.584920242428779602e-02,-6.843626499176025391e-03,3.819610550999641418e-02,2.756379730999469757e-02,-1.927120052278041840e-02,2.450833283364772797e-02,3.847539424896240234e-02,1.053112838417291641e-02,5.863970518112182617e-02,-2.703547663986682892e-02,9.020738303661346436e-02,-2.130412496626377106e-02,-2.830269187688827515e-02,1.586788706481456757e-02,-8.980422280728816986e-03,7.797347009181976318e-02,-8.235817402601242065e-02,1.265601161867380142e-02,1.354716625064611435e-02,-3.201093524694442749e-02,9.791821241378784180e-02,2.251042425632476807e-02,-5.243116244673728943e-02,3.225411102175712585e-02,3.791347146034240723e-02,-8.842853829264640808e-03,2.266515791416168213e-02,-3.237858042120933533e-02,5.764745548367500305e-02,6.902151275426149368e-03,-1.919421367347240448e-02,-3.891718015074729919e-02,4.653912410140037537e-02,1.652238890528678894e-02,1.128545403480529785e-02,-2.334092371165752411e-02,-2.073080651462078094e-02,-3.558086603879928589e-02,-3.387533128261566162e-02,4.054808616638183594e-02,-1.334547996520996094e-02,-5.706246942281723022e-02,1.731855235993862152e-02,8.844371885061264038e-02,-6.589761935174465179e-03,-3.412954881787300110e-02,-2.540658228099346161e-02,-2.350067906081676483e-02,-1.222016569226980209e-02,-8.762720040977001190e-03,5.709668248891830444e-02,3.893674910068511963e-02,1.972195506095886230e-02,5.629140511155128479e-02,2.786997891962528229e-02,-4.211803525686264038e-02,5.298227071762084961e-02,-2.858393080532550812e-02,-1.972485892474651337e-02,1.093606371432542801e-02,4.749440401792526245e-02,5.711741279810667038e-03,2.777259424328804016e-02,-1.431302540004253387e-02,-2.244888804852962494e-02,2.435695193707942963e-02,-3.078873641788959503e-02,2.178294211626052856e-02,4.138861596584320068e-02,-6.989055871963500977e-02,4.225003346800804138e-02,7.286514621227979660e-03,4.284294787794351578e-03,8.584229648113250732e-02,6.318341940641403198e-02,-7.022482156753540039e-02,2.379131037741899490e-03,2.408530935645103455e-02,-1.109274849295616150e-02,5.089300125837326050e-02,5.215516686439514160e-02,5.032081156969070435e-02,6.853401660919189453e-02,-8.521696552634239197e-03,-2.218673937022686005e-02,-2.853844314813613892e-02,-2.628899738192558289e-02,2.812228165566921234e-02,-2.910870127379894257e-02,3.928902372717857361e-02,-1.153613924980163574e-01,5.047477781772613525e-02,-2.522614598274230957e-02,1.746253669261932373e-02,1.182048860937356949e-02,-6.719144061207771301e-03,-2.445159666240215302e-02,1.136326882988214493e-02,9.114755317568778992e-03,-2.039167797192931175e-03,-2.630299329757690430e-02,6.305139511823654175e-02,-6.062498688697814941e-02,-8.740891702473163605e-03,3.479303047060966492e-02,-5.347455665469169617e-02,-2.013618685305118561e-02,-4.206335172057151794e-02,-1.786386594176292419e-02,1.634921878576278687e-03,-5.206817761063575745e-02,5.008801817893981934e-02,-5.003294721245765686e-02,3.341665863990783691e-02,-5.755695328116416931e-02,-3.578818961977958679e-02,1.412978470325469971e-01,-5.853769928216934204e-02,-3.890915960073471069e-02,2.806576713919639587e-02,3.224293887615203857e-02,-7.992994971573352814e-03,-2.914960868656635284e-02,-2.801093086600303650e-02,-1.300412714481353760e-01,3.504407778382301331e-02,2.666208706796169281e-02,-5.159923061728477478e-02,6.252168864011764526e-02,-2.079238370060920715e-02,-1.494701299816370010e-02,3.476704657077789307e-02,-2.078043483197689056e-02,4.235727712512016296e-02,-4.564534872770309448e-02,-2.099844068288803101e-02,-4.288827627897262573e-02,-1.138983294367790222e-02,4.047111794352531433e-02,1.255289651453495026e-02,-8.041964843869209290e-03,-4.984620958566665649e-03,3.047835081815719604e-02,-7.077122479677200317e-02,-1.672948524355888367e-02,-1.086108312010765076e-01,-2.980954013764858246e-02,1.048565581440925598e-01,-1.568798720836639404e-02,2.371823042631149292e-02,1.513718906790018082e-02,-1.933774352073669434e-02,-5.487859249114990234e-02,-1.405915804207324982e-02,1.284015085548162460e-02,-2.436631917953491211e-02,-3.961629047989845276e-02,-4.045814275741577148e-02,3.596433997154235840e-02,-7.941402494907379150e-02,2.945319935679435730e-02,3.057060949504375458e-02,-5.412820726633071899e-02,4.850991815328598022e-02,-1.599612762220203876e-03,1.211207825690507889e-02,1.598706841468811035e-02,-1.491119340062141418e-02,-6.657476071268320084e-03,-1.239020843058824539e-02,-8.245698362588882446e-02,4.317333921790122986e-02,8.674757182598114014e-02,-1.921066455543041229e-02,2.452354319393634796e-02,2.603324316442012787e-02,-3.582073003053665161e-02,-3.764620423316955566e-02,5.804240331053733826e-02,3.291417658329010010e-02,1.407515909522771835e-02,2.735185250639915466e-02,-4.159615188837051392e-02,-9.376373782288283110e-06,4.868076369166374207e-02,-3.068405948579311371e-02,-2.865498699247837067e-02,6.800137460231781006e-02,5.094485357403755188e-02,-6.777779757976531982e-02,-7.124475203454494476e-03,2.005661465227603912e-02,3.218779340386390686e-03,8.036476373672485352e-02,4.125047847628593445e-02,4.201257973909378052e-02,-1.750522851943969727e-02,1.746944151818752289e-02,-1.424585655331611633e-02,-3.342176973819732666e-02,7.125648856163024902e-02,1.089125648140907288e-01,-2.910952642560005188e-02,2.799487905576825142e-03,-7.485046982765197754e-02,7.789310812950134277e-02,-8.303560316562652588e-03,-8.605211973190307617e-03,8.366550505161285400e-02,1.038680132478475571e-02,-4.953732341527938843e-02,4.087125137448310852e-02,4.182951152324676514e-02,-5.269981920719146729e-02,-1.340089086443185806e-02,6.136948242783546448e-02,-4.344959929585456848e-02,-1.284808735363185406e-03,-2.933606877923011780e-02,-1.139244996011257172e-02,-9.362593293190002441e-03,-2.525627426803112030e-02,-7.082232832908630371e-02,-2.276346832513809204e-02,3.408175706863403320e-02,-3.262848407030105591e-02,1.731670089066028595e-02,-2.210573479533195496e-02,-1.953352615237236023e-02,5.273763090372085571e-02,-3.146495670080184937e-03,-3.098844923079013824e-02,-8.438803255558013916e-03,-5.172939971089363098e-02,-7.316749542951583862e-02,1.648811623454093933e-02,2.706094086170196533e-02,3.050589933991432190e-03,1.432125642895698547e-02,-5.573322065174579620e-03,-9.247595071792602539e-02,-6.167087703943252563e-02,2.147442847490310669e-02,3.888181969523429871e-02,-1.296183932572603226e-02,-8.348536677658557892e-03,2.877950482070446014e-02,5.587669834494590759e-02,-5.634832754731178284e-02,-5.468170717358589172e-02,4.983908683061599731e-02,-2.892383374273777008e-02,8.252535946667194366e-03,-5.551270768046379089e-02,5.113702639937400818e-02,-1.415394712239503860e-02,-6.980079412460327148e-02
